0.009494 0.000335 0.000477 1.394423 0.000327 0.000478 2.53535 3
0.008325 0.000301 0.000362 1.086169 0.000325 0.0004 11.605042 3
0.008427 0.000313 0.000374 1.153076 0.000328 0.0004 6.53271 3
0.00762 0.000301 0.000386 1.265823 0.0003 0.000428 3.761905 3
0.007764 0.000313 0.000398 1.332298 0.000298 0.000442 3.009346 3
0.008337 0.000313 0.000422 1.31598 0.000307 0.000455 3.16476 3
0.00894 0.000313 0.000422 1.227242 0.000317 0.000469 4.400593 3
0.015559 0.00041 0.000615 1.343665 0.000375 0.000678 2.909808 2
0.016288 0.00041 0.000627 1.30866 0.000379 0.000692 3.239808 2
0.017024 0.00041 0.000651 1.300283 0.00038 0.000718 3.330189 2
0.017765 0.000434 0.000663 1.343739 0.000392 0.000731 2.909181 2
0.01917 0.000419 0.000723 1.311986 0.000408 0.00075 3.20527 2
0.019803 0.000446 0.000711 1.329072 0.00041 0.000772 3.038853 2
0.029918 0.000564 0.000818 1.279705 0.000568 0.000838 3.575192 1
0.035952 0.000603 0.000906 1.259948 0.000604 0.000951 3.846924 1
0.037869 0.000591 0.000952 1.23241 0.000607 0.000994 4.30274 1
0.039038 0.000603 0.000952 1.219889 0.000616 0.001016 4.547753 1
0.004304 0.000121 0.000543 1.260504 0.000126 0.000594 3.83871 2
0.011098 0.000253 0.000651 1.231939 0.000268 0.00072 4.311475 2
0.01413 0.000313 0.000687 1.264505 0.000327 0.000754 3.780645 2
0.017602 0.000374 0.000735 1.295205 0.000391 0.000793 3.387471 2
0.020689 0.000434 0.000772 1.342657 0.000441 0.000827 2.918367 2
0.023528 0.000482 0.000808 1.373303 0.000482 0.000855 2.678792 1
0.026114 0.00053 0.00082 1.381348 0.000515 0.000873 2.62228 1
0.028567 0.000579 0.000844 1.418021 0.000537 0.000901 2.392226 1
0.031021 0.000615 0.000856 1.407306 0.000558 0.000915 2.455156 1
0.032757 0.000663 0.000844 1.417004 0.00057 0.000931 2.398058 1
0.033438 0.000699 0.000796 1.380206 0.000573 0.000927 2.630157 1
0.03333 0.000563 0.00098 1.372761 0.000561 0.000931 2.68268 1
0.030864 0.000548 0.000915 1.348231 0.000548 0.000883 2.871655 1
0.028917 0.000527 0.000897 1.356607 0.000535 0.000852 2.804209 1
0.00642 0.000272 0.000357 1.254243 0.000275 0.00038 3.933238 3
0.007035 0.000285 0.000376 1.26184 0.000289 0.000398 3.819126 3
0.009971 0.000337 0.00045 1.262394 0.000345 0.000465 3.81106 3
0.007897 0.000294 0.000408 1.257862 0.0003 0.000426 3.878038 3
0.010598 0.000362 0.000446 1.262799 0.000347 0.000491 3.805195 3
0.007469 0.000295 0.000395 1.296604 0.000286 0.000417 3.3715 3
0.010736 0.000362 0.000446 1.246491 0.000352 0.000489 4.056948 3
0.011429 0.000356 0.000482 1.245223 0.000367 0.000498 4.077916 3
0.008301 0.000312 0.000414 1.290431 0.000305 0.000439 3.443162 3
0.011658 0.000356 0.000494 1.250122 0.000363 0.000519 3.99805 3
0.012285 0.000386 0.000482 1.256133 0.000379 0.000523 3.904215 3
0.012888 0.000378 0.000514 1.251655 0.000384 0.000543 3.973693 3
0.013696 0.000388 0.000529 1.243137 0.000395 0.000556 4.112904 2
